Index,Time Difference
1336,-0.005188941955566
1337,-0.005188941955566
1338,-0.005188941955566
1339,0.004108905792236
1340,0.004108905792236
1341,0.013735055923462
1342,0.013735055923462
1343,0.013735055923462
1344,0.014752149581909
1345,0.014752149581909
1346,-0.005498170852661
1347,-0.005498170852661
1348,-0.008733034133911
1349,-0.008733034133911
1350,-0.008733034133911
1351,0.012443065643311
1352,0.012443065643311
1353,-0.006778955459595
1354,-0.006778955459595
1355,-0.006778955459595
1356,0.009309053421021
1357,0.009309053421021
1358,0.009309053421021
1359,-0.008490085601807
1360,-0.008490085601807
1361,0.004757165908813
1362,0.004757165908813
1363,0.004757165908813
1364,-0.00068998336792
1365,-0.00068998336792
1366,0.014961957931519
1367,0.014961957931519
1368,0.014961957931519
1369,-0.001777172088623
1370,-0.001777172088623
1371,0.001733064651489
1372,0.001733064651489
1373,0.001733064651489
1374,0.00504994392395
1375,0.00504994392395
1376,0.00097393989563
1377,0.00097393989563
1378,0.00097393989563
1379,0.005243062973022
1380,0.005243062973022
1381,0.000982999801636
1382,0.000982999801636
1383,0.000982999801636
1384,0.006815910339355
1385,0.006815910339355
1386,0.006815910339355
1387,-0.004299163818359
1388,-0.004299163818359
1389,-0.004299163818359
1390,-0.008440971374512
1391,-0.008440971374512
1392,-0.008440971374512
1393,0.000726938247681
1394,0.000726938247681
1395,-0.004094839096069
1396,-0.004094839096069
1397,-0.004094839096069
1398,0.001226902008057
1399,0.001226902008057
1400,-0.007492065429688
1401,-0.007492065429688
1402,-0.007492065429688
1403,-0.010448932647705
1404,-0.010448932647705
1405,0.003849029541016
1406,0.003849029541016
1407,-0.004448175430298
1408,-0.004448175430298
1409,-0.004448175430298
1410,-0.007316112518311
1411,-0.007316112518311
1412,0.000828981399536
1413,0.000828981399536
1414,0.005535125732422
1415,0.005535125732422
1416,0.005535125732422
1417,0.010401010513306
1418,0.010401010513306
1419,0.010401010513306
1420,-0.003839015960693
1421,-0.003839015960693
1422,-0.003839015960693
1423,-0.004423141479492
1424,-0.004423141479492
1425,-0.004423141479492
1426,0.012521982192993
1427,0.012521982192993
1428,0.023699998855591
1429,0.023699998855591
1430,0.023699998855591
1431,0.011397123336792
1432,0.011397123336792
1433,0.011397123336792
1434,0.044605970382691
1435,0.044605970382691
1436,0.044605970382691
1437,0.011579990386963
1438,0.011579990386963
1439,0.011579990386963
1440,-0.003411054611206
1441,-0.003411054611206
1442,-0.011189937591553
1443,-0.011189937591553
1444,0.002148866653442
1445,0.002148866653442
1446,-0.00800085067749
1447,-0.00800085067749
1448,-0.006758213043213
1449,-0.006758213043213
1450,-0.002557039260864
1451,-0.002557039260864
1452,0.001718997955322
1453,0.001718997955322
1454,0.002947092056274
1455,0.002947092056274
1456,0.004124879837036
1457,0.004124879837036
1458,0.002490997314453
1459,0.002490997314453
1460,-0.003331899642944
1461,-0.003331899642944
1462,0.005445003509521
1463,0.005445003509521
1464,0.005445003509521
1465,0.011702060699463
1466,0.011702060699463
1467,0.010231971740723
1468,0.010231971740723
1469,0.010231971740723
1470,0.02590012550354
1471,0.02590012550354
1472,-0.009577035903931
1473,-0.009577035903931
1474,-0.009577035903931
1475,0.007117033004761
1476,0.007117033004761
1477,0.007117033004761
1478,0.007153987884521
1479,0.007153987884521
1480,-0.008630037307739
1481,-0.008630037307739
1482,0.008013010025024
1483,0.008013010025024
1484,0.008013010025024
1485,-0.009126901626587
1486,-0.009126901626587
1487,-0.009126901626587
1488,-0.011437177658081
1489,-0.011437177658081
1490,-0.001009941101074
1491,-0.001009941101074
1492,-0.002429962158203
1493,-0.002429962158203
1494,-0.002429962158203
1495,-0.00562596321106
1496,-0.00562596321106
1497,-0.00562596321106
1498,0.012417793273926
1499,0.012417793273926
1500,0.012417793273926
1501,-0.003607034683228
1502,-0.003607034683228
1503,-0.003607034683228
1504,0.00215482711792
1505,0.00215482711792
1506,0.00215482711792
1507,0.000845909118652
1508,0.000845909118652
1509,0.000845909118652
1510,0.004528999328613
1511,0.004528999328613
1512,0.004528999328613
1513,-0.007040023803711
1514,-0.007040023803711
1515,-0.007040023803711
1516,-0.009397029876709
1517,-0.009397029876709
1518,-0.005090951919556
1519,-0.005090951919556
1520,-0.005612134933472
1521,-0.005612134933472
1522,-0.005612134933472
1523,0.030274152755737
1524,0.030274152755737
1525,0.030274152755737
1526,0.000557899475098
1527,0.000557899475098
1528,0.000557899475098
1529,0.063377857208252
1530,0.063377857208252
1531,0.063377857208252
1532,0.032382011413574
1533,0.032382011413574
1534,0.016507863998413
1535,0.016507863998413
1536,0.012823820114136
1537,0.012823820114136
1538,0.012823820114136
1539,0.018404960632324
1540,0.018404960632324
1541,0.003876924514771
1542,0.003876924514771
1543,0.006277799606323
1544,0.006277799606323
1545,-0.002138137817383
1546,-0.002138137817383
1547,-0.002138137817383
1548,0.025070905685425
1549,0.025070905685425
1550,0.0138840675354
1551,0.0138840675354
1552,0.0138840675354
1553,-0.004951953887939
1554,-0.004951953887939
1555,0.023725986480713
1556,0.023725986480713
1557,0.023725986480713
1558,-0.000783920288086
1559,-0.000783920288086
1560,-0.007566928863525
1561,-0.007566928863525
1562,-0.001276016235352
1563,-0.001276016235352
1564,0.01342511177063
1565,0.01342511177063
1566,0.01342511177063
1567,0.012497901916504
1568,0.012497901916504
1569,0.012497901916504
1570,0.005726099014282
1571,0.005726099014282
1572,-0.006814002990723
1573,-0.006814002990723
1574,-0.006731986999512
1575,-0.006731986999512
1576,-0.006577968597412
1577,-0.006577968597412
1578,0.002143859863281
1579,0.002143859863281
1580,0.002143859863281
1581,0.013290882110596
1582,0.013290882110596
1583,0.013290882110596
1584,0.004974842071533
1585,0.004974842071533
1586,0.004974842071533
1587,0.013040065765381
1588,0.013040065765381
1589,0.013040065765381
1590,0.002506971359253
1591,0.002506971359253
1592,0.019793033599854
1593,0.019793033599854
1594,0.012913942337036
1595,0.012913942337036
1596,0.012913942337036
1597,0.021611928939819
1598,0.021611928939819
1599,0.021611928939819
1600,0.008416175842285
1601,0.008416175842285
1602,0.008416175842285
1603,-0.002096176147461
1604,-0.002096176147461
1605,-0.002096176147461
1606,0.02045488357544
1607,0.02045488357544
1608,-0.000102043151855
1609,-0.000102043151855
1610,-0.000102043151855
1611,0.010438919067383
1612,0.010438919067383
1613,-0.009459018707275
1614,-0.009459018707275
1615,-0.009459018707275
1616,0.007938146591187
1617,0.007938146591187
1618,-0.006924867630005
1619,-0.006924867630005
1620,-0.006924867630005
1621,0.000668048858643
1622,0.000668048858643
1623,0.000668048858643
1624,0.030500888824463
1625,0.030500888824463
1626,0.030500888824463
1627,0.036041021347046
1628,0.036041021347046
1629,0.036041021347046
1630,0.034449100494385
1631,0.034449100494385
1632,0.034449100494385
1633,0.018993854522705
1634,0.018993854522705
1635,0.018993854522705
1636,0.036968946456909
1637,0.036968946456909
1638,0.036968946456909
1639,-0.00970983505249
1640,-0.00970983505249
1641,-0.00970983505249
1642,0.00262713432312
1643,0.00262713432312
1644,0.021813154220581
1645,0.021813154220581
1646,0.004944086074829
1647,0.004944086074829
1648,-0.003262042999268
1649,-0.003262042999268
1650,0.026324987411499
1651,0.026324987411499
1652,0.026324987411499
1653,-0.01009202003479
1654,-0.01009202003479
1655,-0.01009202003479
1656,0.03800106048584
1657,0.03800106048584
1658,0.03800106048584
1659,-0.009443044662476
1660,-0.009443044662476
1661,-0.009443044662476
1662,0.008697032928467
1663,0.008697032928467
1664,0.008697032928467
1665,-0.003643989562988
1666,-0.003643989562988
1667,-0.003643989562988
1668,-0.010255098342896
1669,-0.010255098342896
1670,0.0049889087677
1671,0.0049889087677
1672,-0.007702827453613
1673,-0.007702827453613
1674,0.007398128509521
1675,0.007398128509521
1676,0.00283694267273
1677,0.00283694267273
1678,-0.001808881759644
1679,-0.001808881759644
1680,-0.010638952255249
1681,-0.010638952255249
1682,-0.010638952255249
1683,0.005093097686768
1684,0.005093097686768
1685,0.005093097686768
1686,-0.004360914230347
1687,-0.004360914230347
1688,-0.004360914230347
1689,-0.010646104812622
1690,-0.010646104812622
1691,-0.010646104812622
